Tumor	TaxID	Taxa Name	Other Sample	Tumor Total Genome Length	Other Sample Genome Match	Percent of Length Matching	Average percent identity of Length Matching	Total Mismatches	Total Gaps
BTM-T-254	2682455	Veillonella sp. S12025-13	GBM-BM-418-SL	283	283	1	0.97527	7	0
BTM-T-254	2682455	Veillonella sp. S12025-13	GBM-BM-458-SL-PreOp	283	283	1	1	0	0
BTM-T-254	2682455	Veillonella sp. S12025-13	GBM-BM-440-SL-PreOp	283	283	1	0.97527	7	0
BTM-T-254	2682455	Veillonella sp. S12025-13	GBM-BM-276-SL	283	271	0.957597173	0.98524	4	0
BTM-T-254	2682455	Veillonella sp. S12025-13	01-2020-049_SL	283	283	1	0.9894	3	0
BTM-T-254	2682455	Veillonella sp. S12025-13	01-2020-043_SL	283	283	1	0.98587	4	0
BTM-T-254	2682455	Veillonella sp. S12025-13	01-2020-016_SL	283	283	1	0.99647	1	0
BTM-T-044	2682455	Veillonella sp. S12025-13	01-2020-058-SL	151	151	1	0.98675	2	0
BTM-T-044	2682455	Veillonella sp. S12025-13	GBM-BM-299-SL	151	151	1	0.98013	3	0
BTM-T-044	2682455	Veillonella sp. S12025-13	01-2020-016_SL	151	151	1	0.97351	4	0
BTM-T-044	2682455	Veillonella sp. S12025-13	01-2020-049_SL	151	151	1	0.97351	4	0
BTM-T-044	2682455	Veillonella sp. S12025-13	GBM-BM-Kit-275-SL	151	151	1	0.98013	3	0
BTM-T-044	2682455	Veillonella sp. S12025-13	GBM-BM-418-SL	151	150	0.993377483	1	0	0
BTM-T-044	2682455	Veillonella sp. S12025-13	GBM-BM-394-SL	151	150	0.993377483	1	0	0
BTM-T-044	2682455	Veillonella sp. S12025-13	01-2020-041_SL	151	151	1	0.99338	1	0
BTM-T-044	2682455	Veillonella sp. S12025-13	GBM-BM-284-SL	151	145	0.960264901	0.97241	4	0
BTM-T-044	2682455	Veillonella sp. S12025-13	GBM-BM-307-SL	151	151	1	0.98675	2	0
BTM-T-044	2682455	Veillonella sp. S12025-13	GBM-BM-260-SL	151	151	1	0.98013	3	0
BTM-T-044	2682455	Veillonella sp. S12025-13	GBM-BM-257-SL	151	150	0.993377483	0.99333	1	0
BTM-T-044	2682455	Veillonella sp. S12025-13	01-2020-056_SL	151	151	1	0.97351	4	0
BTM-T-044	2682455	Veillonella sp. S12025-13	GBM-BM-423-SL-PreOp	151	151	1	0.98675	2	0
BTM-T-044	2682455	Veillonella sp. S12025-13	GBM-BM-346-SL	151	151	1	0.97351	4	0
BTM-T-044	2682455	Veillonella sp. S12025-13	GBM-BM-430-SL	151	151	1	0.98675	2	0
BTM-T-044	2682455	Veillonella sp. S12025-13	GBM-BM-457-SL-PreOp	151	151	1	0.97351	4	0
BTM-T-044	2682455	Veillonella sp. S12025-13	01-2020-043_SL	151	151	1	0.99338	1	0
BTM-T-044	2682455	Veillonella sp. S12025-13	GBM-BM-382-SL-PreOp	151	151	1	0.98675	2	0
BTM-T-044	2682455	Veillonella sp. S12025-13	01-2020-046_SL	151	151	1	0.99338	1	0
BTM-T-044	2682455	Veillonella sp. S12025-13	GBM-BM-464-SL-PreOp	151	151	1	0.99338	1	0
BTM-T-044	2682455	Veillonella sp. S12025-13	GBM-BM-462-SL-PreOp	151	151	1	0.98675	2	0
BTM-T-044	2682455	Veillonella sp. S12025-13	GBM-BM-396-SL	151	151	1	0.97351	4	0
BTM-T-071	28128	Prevotella corporis	01-2020-041_SL	835	151	0.180838323	0.97351	4	0
BTM-T-071	28128	Prevotella corporis	01-2020-058-SL	835	151	0.180838323	0.97351	4	0
BTM-T-071	28128	Prevotella corporis	GBM-BM-457-SL-PreOp	835	151	0.180838323	0.97351	4	0
BTM-T-071	28128	Prevotella corporis	02-2020-50-SL	835	151	0.180838323	0.97351	4	0
BTM-T-071	28111	Bacteroides eggerthii	02-2020-52-SL	856	223	0.260514019	0.991030673	2	0
BTM-T-071	851	Fusobacterium nucleatum	01-2020-041_SL	151	151	1	0.97351	4	0
BTM-T-071	851	Fusobacterium nucleatum	01-2020-016_SL	151	151	1	0.97351	4	0
BTM-T-071	851	Fusobacterium nucleatum	GBM-BM-299-SL	151	151	1	0.99338	1	0
BTM-T-071	1686	Bifidobacterium catenulatum	02-2020-52-SL	130	130	1	0.97692	3	0
BTM-T-098	851	Fusobacterium nucleatum	GBM-BM-293-SL	463	190	0.410367171	0.98947	2	0
BTM-T-098	851	Fusobacterium nucleatum	GBM-BM-423-SL-PreOp	463	463	1	0.982718229	8	0
BTM-T-098	851	Fusobacterium nucleatum	GBM-BM-464-SL-PreOp	463	190	0.410367171	0.99474	1	0
BTM-T-098	851	Fusobacterium nucleatum	01-2020-016_SL	463	190	0.410367171	0.98947	2	0
BTM-T-098	851	Fusobacterium nucleatum	GBM-BM-462-SL-PreOp	463	190	0.410367171	0.98947	2	0
BTM-T-098	851	Fusobacterium nucleatum	GBM-BM-396-SL	463	190	0.410367171	0.97895	4	0
BTM-T-292	46124	Granulicatella adiacens	02-2020-50-SL	151	151	1	0.98013	3	0
BTM-T-292	46124	Granulicatella adiacens	GBM-BM-396-SL	151	151	1	0.97351	4	0
BTM-T-292	46124	Granulicatella adiacens	GBM-BM-462-SL-PreOp	151	151	1	1	0	0
BTM-T-292	46124	Granulicatella adiacens	GBM-BM-430-SL	151	151	1	1	0	0
BTM-T-292	46124	Granulicatella adiacens	01-2020-108-SL	151	151	1	0.97351	4	0
BTM-T-292	46124	Granulicatella adiacens	GBM-BM-257-SL	151	151	1	0.99338	1	0
BTM-T-292	46124	Granulicatella adiacens	GBM-BM-260-SL	151	151	1	0.97351	4	0
BTM-T-292	46124	Granulicatella adiacens	GBM-BM-307-SL	151	151	1	0.98675	2	0
BTM-T-292	46124	Granulicatella adiacens	GBM-BM-394-SL	151	151	1	0.97351	4	0
BTM-T-292	46124	Granulicatella adiacens	GBM-BM-382-SL-PreOp	151	151	1	0.97351	4	0
BTM-T-292	46124	Granulicatella adiacens	GBM-BM-284-SL	151	151	1	0.97351	4	0
BTM-T-292	46124	Granulicatella adiacens	GBM-BM-458-SL-PreOp	151	151	1	1	0	0
BTM-T-292	46124	Granulicatella adiacens	GBM-BM-Kit-275-SL	151	151	1	0.99338	1	0
BTM-T-292	46124	Granulicatella adiacens	GBM-BM-418-SL	151	151	1	0.97351	4	0
BTM-T-292	46124	Granulicatella adiacens	01-2020-049_SL	151	151	1	0.99338	1	0
BTM-T-292	46124	Granulicatella adiacens	GBM-BM-457-SL-PreOp	151	151	1	1	0	0
BTM-T-292	46124	Granulicatella adiacens	GBM-BM-299-SL	151	151	1	1	0	0
BTM-T-292	2382163	Streptococcus koreensis	01-2020-043_SL	151	151	1	0.98013	3	0
BTM-T-292	2382163	Streptococcus koreensis	01-2020-049_SL	151	150	0.993377483	0.98	3	0
BTM-T-292	2382163	Streptococcus koreensis	GBM-BM-418-SL	151	151	1	0.98675	2	0
BTM-T-292	2382163	Streptococcus koreensis	GBM-BM-458-SL-PreOp	151	151	1	0.98013	3	0
BTM-T-292	2382163	Streptococcus koreensis	GBM-BM-464-SL-PreOp	151	151	1	0.98675	2	0
BTM-T-292	2382163	Streptococcus koreensis	GBM-BM-396-SL	151	147	0.973509934	0.98639	2	0
BTM-T-292	2382163	Streptococcus koreensis	02-2020-50-SL	151	150	0.993377483	0.98	3	0
BTM-T-292	2382163	Streptococcus koreensis	GBM-BM-382-SL-PreOp	151	151	1	0.97351	4	0
BTM-T-292	2382163	Streptococcus koreensis	GBM-BM-394-SL	151	151	1	0.99338	1	0
BTM-T-292	2382163	Streptococcus koreensis	01-2020-056_SL	151	151	1	0.99338	1	0
BTM-T-292	2382163	Streptococcus koreensis	GBM-BM-257-SL	151	151	1	0.99338	1	0
BTM-T-292	2682456	Veillonella nakazawae	GBM-BM-299-SL	151	151	1	0.97351	4	0
BTM-T-292	2682456	Veillonella nakazawae	GBM-BM-457-SL-PreOp	151	151	1	0.98675	2	0
BTM-T-292	2682456	Veillonella nakazawae	01-2020-058-SL	151	151	1	0.98675	2	0
BTM-T-292	2682456	Veillonella nakazawae	02-2020-59-SL	151	151	1	0.98675	2	0
BTM-T-292	2682456	Veillonella nakazawae	01-2020-043_SL	151	151	1	0.98675	2	0
BTM-T-292	2682456	Veillonella nakazawae	01-2020-016_SL	151	151	1	0.98675	2	0
BTM-T-292	2682456	Veillonella nakazawae	GBM-BM-276-SL	151	151	1	0.98013	3	0
BTM-T-292	2682456	Veillonella nakazawae	GBM-BM-418-SL	151	151	1	0.98675	2	0
BTM-T-292	2682456	Veillonella nakazawae	01-2020-041_SL	151	151	1	0.98675	2	0
BTM-T-292	2682456	Veillonella nakazawae	GBM-BM-382-SL-PreOp	151	151	1	0.98675	2	0
BTM-T-292	2682456	Veillonella nakazawae	GBM-BM-423-SL-PreOp	151	151	1	0.98013	3	0
BTM-T-292	2682456	Veillonella nakazawae	01-2020-046_SL	151	151	1	0.97351	4	0
BTM-T-292	2682456	Veillonella nakazawae	01-2020-056_SL	151	151	1	0.98675	2	0
BTM-T-292	2682456	Veillonella nakazawae	GBM-BM-260-SL	151	151	1	0.98675	2	0
BTM-T-292	2682456	Veillonella nakazawae	GBM-BM-307-SL	151	151	1	0.98675	2	0
BTM-T-292	2682456	Veillonella nakazawae	GBM-BM-462-SL-PreOp	151	151	1	0.98675	2	0
BTM-T-292	2682456	Veillonella nakazawae	01-2020-044_SL	151	151	1	0.98675	2	0
BTM-T-292	2682456	Veillonella nakazawae	GBM-BM-346-SL	151	151	1	0.98675	2	0
BTM-T-292	2682456	Veillonella nakazawae	GBM-BM-464-SL-PreOp	151	151	1	0.98013	3	0
BTM-T-292	1177574	Prevotella jejuni	GBM-BM-Kit-275-SL	219	219	1	0.9726	6	0
BTM-T-292	1177574	Prevotella jejuni	GBM-BM-260-SL	219	219	1	0.98174	4	0
BTM-T-292	1177574	Prevotella jejuni	01-2020-058-SL	219	219	1	0.98174	4	0
BTM-T-292	1177574	Prevotella jejuni	01-2020-016_SL	219	219	1	0.98174	4	0
BTM-T-292	617123	Lachnoanaerobaculum umeaense	GBM-BM-260-SL	301	150	0.49833887	0.97333	4	0
BTM-T-292	617123	Lachnoanaerobaculum umeaense	01-2020-056_SL	301	149	0.495016611	0.97987	3	0
BTM-T-292	617123	Lachnoanaerobaculum umeaense	GBM-BM-379-SL	301	149	0.495016611	0.97987	3	0
BTM-T-292	617123	Lachnoanaerobaculum umeaense	GBM-BM-257-SL	301	301	1	1	0	0
BTM-T-292	617123	Lachnoanaerobaculum umeaense	GBM-BM-394-SL	301	301	1	1	0	0
BTM-T-292	617123	Lachnoanaerobaculum umeaense	GBM-BM-458-SL-PreOp	301	299	0.993355482	0.976586455	7	0
BTM-T-292	617123	Lachnoanaerobaculum umeaense	GBM-BM-346-SL	301	149	0.495016611	0.97315	4	0
BTM-T-292	617123	Lachnoanaerobaculum umeaense	01-2020-044_SL	301	301	1	0.973420299	8	0
BTM-T-292	617123	Lachnoanaerobaculum umeaense	01-2020-108-SL	301	301	1	0.996679003	1	0
BTM-T-079	1366	Lactococcus raffinolactis	GBM-BM-457-SL-PreOp	176	176	1	0.99432	1	0
BTM-T-079	1366	Lactococcus raffinolactis	02-2020-52-SL	176	176	1	0.98864	2	0
BTM-T-079	1366	Lactococcus raffinolactis	01-2020-043_SL	176	176	1	0.99432	1	0
BTM-T-079	1366	Lactococcus raffinolactis	01-2020-016_SL	176	176	1	0.99432	1	0
BTM-T-079	1366	Lactococcus raffinolactis	GBM-BM-440-SL-PreOp	176	171	0.971590909	0.98246	3	0
BTM-T-079	1366	Lactococcus raffinolactis	GBM-BM-458-SL-PreOp	176	176	1	1	0	0
BTM-T-079	1366	Lactococcus raffinolactis	GBM-BM-Kit-275-SL	176	176	1	0.99432	1	0
BTM-T-079	1366	Lactococcus raffinolactis	GBM-BM-418-SL	176	176	1	0.99432	1	0
BTM-T-079	1366	Lactococcus raffinolactis	GBM-BM-394-SL	176	176	1	0.99432	1	0
BTM-T-079	1366	Lactococcus raffinolactis	01-2020-041_SL	176	176	1	1	0	0
BTM-T-079	1366	Lactococcus raffinolactis	GBM-BM-293-SL	176	176	1	0.98864	2	0
BTM-T-079	1366	Lactococcus raffinolactis	GBM-BM-423-SL-PreOp	176	176	1	0.98864	2	0
BTM-T-079	1366	Lactococcus raffinolactis	01-2020-046_SL	176	176	1	0.99432	1	0
BTM-T-079	1366	Lactococcus raffinolactis	GBM-BM-346-SL	176	176	1	1	0	0
BTM-T-079	1366	Lactococcus raffinolactis	GBM-BM-464-SL-PreOp	176	176	1	0.99432	1	0
BTM-T-079	1366	Lactococcus raffinolactis	GBM-BM-462-SL-PreOp	176	176	1	0.99432	1	0
BTM-T-079	1366	Lactococcus raffinolactis	GBM-BM-430-SL	176	176	1	1	0	0
BTM-T-079	1366	Lactococcus raffinolactis	02-2020-50-SL	176	176	1	1	0	0
BTM-T-079	851	Fusobacterium nucleatum	GBM-BM-462-SL-PreOp	174	174	1	0.98851	2	0
BTM-T-079	851	Fusobacterium nucleatum	GBM-BM-464-SL-PreOp	174	174	1	0.99425	1	0
BTM-T-079	851	Fusobacterium nucleatum	GBM-BM-346-SL	174	173	0.994252874	0.98844	2	0
BTM-T-079	851	Fusobacterium nucleatum	GBM-BM-396-SL	174	174	1	0.98276	3	0
BTM-T-079	851	Fusobacterium nucleatum	GBM-BM-457-SL-PreOp	174	174	1	0.97701	4	0
BTM-T-079	851	Fusobacterium nucleatum	GBM-BM-382-SL-PreOp	174	174	1	0.98276	3	0
BTM-T-079	851	Fusobacterium nucleatum	GBM-BM-423-SL-PreOp	174	174	1	0.99425	1	0
BTM-T-079	47678	Bacteroides caccae	02-2020-52-SL	144	144	1	0.99306	1	0
BTM-T-021	1686	Bifidobacterium catenulatum	02-2020-52-SL	302	302	1	0.98675	4	0
BTM-T-021	851	Fusobacterium nucleatum	02-2020-59-SL	419	142	0.338902148	0.97183	4	0
BTM-T-021	851	Fusobacterium nucleatum	GBM-BM-379-SL	419	142	0.338902148	0.97183	4	0
BTM-T-021	851	Fusobacterium nucleatum	GBM-BM-457-SL-PreOp	419	142	0.338902148	0.97887	3	0
BTM-T-021	851	Fusobacterium nucleatum	GBM-BM-396-SL	419	188	0.448687351	0.97872	4	0
BTM-T-021	851	Fusobacterium nucleatum	GBM-BM-418-SL	419	142	0.338902148	0.97887	3	0
BTM-T-021	851	Fusobacterium nucleatum	GBM-BM-Kit-275-SL	419	142	0.338902148	0.97887	3	0
BTM-T-021	851	Fusobacterium nucleatum	GBM-BM-464-SL-PreOp	419	142	0.338902148	0.97887	3	0
BTM-T-021	851	Fusobacterium nucleatum	01-2020-016_SL	419	142	0.338902148	0.98592	2	0
BTM-T-021	851	Fusobacterium nucleatum	GBM-BM-440-SL-PreOp	419	142	0.338902148	0.97887	3	0
BTM-T-021	851	Fusobacterium nucleatum	GBM-BM-462-SL-PreOp	419	191	0.455847255	0.98429	3	0
BTM-T-021	851	Fusobacterium nucleatum	GBM-BM-430-SL	419	142	0.338902148	0.98592	2	0
BTM-T-021	28128	Prevotella corporis	01-2020-041_SL	614	146	0.237785016	0.97945	3	0
BTM-T-021	28128	Prevotella corporis	GBM-BM-394-SL	614	151	0.245928339	0.97351	4	0
BTM-T-021	28128	Prevotella corporis	GBM-BM-346-SL	614	146	0.237785016	0.9726	4	0
BTM-T-021	28128	Prevotella corporis	01-2020-058-SL	614	146	0.237785016	0.9726	4	0
BTM-T-021	28111	Bacteroides eggerthii	02-2020-52-SL	151	151	1	0.98675	2	0
BTM-T-335	2972775	Neisseria sp. Marseille-Q5346	GBM-BM-464-SL-PreOp	302	151	0.5	0.98013	3	0
BTM-T-335	2972775	Neisseria sp. Marseille-Q5346	01-2020-043_SL	302	302	1	0.986755	4	0
BTM-T-335	2972775	Neisseria sp. Marseille-Q5346	GBM-BM-462-SL-PreOp	302	151	0.5	0.97351	4	0
BTM-T-335	2972775	Neisseria sp. Marseille-Q5346	GBM-BM-458-SL-PreOp	302	151	0.5	0.98675	2	0
BTM-T-335	2972775	Neisseria sp. Marseille-Q5346	GBM-BM-394-SL	302	151	0.5	0.99338	1	0
BTM-T-335	2972775	Neisseria sp. Marseille-Q5346	GBM-BM-457-SL-PreOp	302	151	0.5	1	0	0
BTM-T-335	2972775	Neisseria sp. Marseille-Q5346	GBM-BM-307-SL	302	151	0.5	0.99338	1	0
BTM-T-335	2972775	Neisseria sp. Marseille-Q5346	GBM-BM-260-SL	302	148	0.490066225	0.97297	4	0
BTM-T-335	2972775	Neisseria sp. Marseille-Q5346	GBM-BM-257-SL	302	302	1	1	0	0
BTM-T-335	2682456	Veillonella nakazawae	GBM-BM-284-SL	109	109	1	0.97248	3	0
BTM-T-335	2682456	Veillonella nakazawae	GBM-BM-462-SL-PreOp	109	109	1	0.97248	3	0
BTM-T-335	2682456	Veillonella nakazawae	01-2020-058-SL	109	109	1	0.97248	3	0
BTM-T-335	2682456	Veillonella nakazawae	01-2020-044_SL	109	109	1	0.97248	3	0
BTM-T-335	2682456	Veillonella nakazawae	GBM-BM-293-SL	109	109	1	0.97248	3	0
BTM-T-335	2682456	Veillonella nakazawae	GBM-BM-396-SL	109	109	1	0.97248	3	0
BTM-T-335	2682455	Veillonella sp. S12025-13	GBM-BM-396-SL	296	296	1	0.98311	5	0
BTM-T-335	2682455	Veillonella sp. S12025-13	GBM-BM-430-SL	296	296	1	0.98649	4	0
BTM-T-335	2682455	Veillonella sp. S12025-13	GBM-BM-346-SL	296	296	1	0.97973	6	0
BTM-T-335	2682455	Veillonella sp. S12025-13	GBM-BM-464-SL-PreOp	296	296	1	0.98311	5	0
BTM-T-335	2682455	Veillonella sp. S12025-13	01-2020-056_SL	296	296	1	0.98649	4	0
BTM-T-335	2682455	Veillonella sp. S12025-13	GBM-BM-307-SL	296	296	1	0.97973	6	0
BTM-T-335	2682455	Veillonella sp. S12025-13	GBM-BM-284-SL	296	296	1	0.97297	8	0
BTM-T-335	2682455	Veillonella sp. S12025-13	GBM-BM-293-SL	296	296	1	0.97635	7	0
BTM-T-335	2682455	Veillonella sp. S12025-13	GBM-BM-382-SL-PreOp	296	296	1	0.97297	8	0
BTM-T-335	2682455	Veillonella sp. S12025-13	GBM-BM-418-SL	296	296	1	0.98311	5	0
BTM-T-335	2682455	Veillonella sp. S12025-13	GBM-BM-458-SL-PreOp	296	296	1	0.98649	4	0
BTM-T-335	2682455	Veillonella sp. S12025-13	GBM-BM-440-SL-PreOp	296	296	1	0.97973	6	0
BTM-T-335	2682455	Veillonella sp. S12025-13	01-2020-049_SL	296	296	1	0.98311	5	0
BTM-T-335	2682455	Veillonella sp. S12025-13	01-2020-043_SL	296	296	1	0.98649	4	0
BTM-T-335	2682455	Veillonella sp. S12025-13	02-2020-59-SL	296	296	1	0.97297	8	0
BTM-T-335	2682455	Veillonella sp. S12025-13	GBM-BM-299-SL	296	296	1	0.98649	4	0
BTM-T-335	2682455	Veillonella sp. S12025-13	GBM-BM-457-SL-PreOp	296	296	1	0.97297	8	0
BTM-T-335	2682455	Veillonella sp. S12025-13	01-2020-058-SL	296	296	1	1	0	0
